Source,File_Name,Loudness_LUFS
data3_audio,PD_E1_0018.wav,-41.52640007158752
data3_audio,PD_E1_0016.wav,-27.933050445827977
data3_audio,PD_E1_0006.wav,-32.71058130755121
data3_audio,PD_E1_0017.wav,-35.705440133126324
data3_audio,PD_E1_0013.wav,-28.800873730483822
data3_audio,PD_E1_0014.wav,-41.38767573465245
data3_audio,PD_E1_0008.wav,-28.337955261974077
data3_audio,PD_E1_0010.wav,-24.528142156646695
data3_audio,PD_E1_0020.wav,-40.06052707548152
data3_audio,PD_E1_0024.wav,-42.663535666625606
data3_audio,PD_E1_0037.wav,-36.33441056415772
data3_audio,PD_E1_0070.wav,-36.19831973322301
data3_audio,PD_E1_0077.wav,-36.72321462416636
data3_audio,PD_E1_0067.wav,-41.96068053827068
data3_audio,PD_E1_0044.wav,-37.69431468547604
data3_audio,PD_E1_0041.wav,-19.70170547038919
data3_audio,PD_E1_0035.wav,-36.06361482619599
data3_audio,PD_E1_0029.wav,-42.365978494000146
data3_audio,PD_E1_0028.wav,-39.650114624571906
data3_audio,PD_E1_0047.wav,-25.637511087083322
data3_audio,PD_E1_0038.wav,-34.059007261059655
data3_audio,PD_E1_0066.wav,-31.878193241019144
data3_audio,PD_E1_0078.wav,-51.630032606506745
data3_audio,PD_E1_0046.wav,-25.95963241058322
data3_audio,PD_E1_0032.wav,-30.23197542178492
data3_audio,PD_E1_0043.wav,-34.16302581779094
data3_audio,PD_E1_0040.wav,-31.352761294081784
data3_audio,PD_E1_0026.wav,-25.26802682428994
data3_audio,PD_E1_0031.wav,-38.84366689114226
data3_audio,PD_E1_0058.wav,-18.55055782384118
data3_audio,PD_E1_0030.wav,-35.56889285501308
data3_audio,PD_E1_0033.wav,-28.10710894656068
data3_audio,PD_E1_0039.wav,-27.35641087037258
data3_audio,PD_E1_0115.wav,-28.42204484814957
data3_audio,PD_E2_0004.wav,-30.65112368870289
data3_audio,PD_E2_0008.wav,-29.850800626371175
data3_audio,PD_E1_0117.wav,-39.254364391669526
data3_audio,PD_E2_0023.wav,-9.388604175486732
data3_audio,PD_E2_0031.wav,-39.459096219922095
data3_audio,PD_E2_0018.wav,-9.784466260680086
data3_audio,PD_E2_0013.wav,-29.92055344924073
data3_audio,PD_E2_0011.wav,-20.912875216173976
data3_audio,PD_E2_0009.wav,-25.09651398920815
data3_audio,PD_E2_0014.wav,-10.609603787922728
data3_audio,PD_E2_0029.wav,-41.26193359319619
data3_audio,PD_E2_0007.wav,-25.40038209863552
data3_audio,PD_E1_0113.wav,-40.35802603954194
data3_audio,PD_E2_0030.wav,-35.60883811580023
data3_audio,PD_E2_0012.wav,-39.19982232559286
data3_audio,PD_E2_0010.wav,-28.181116696868077
data3_audio,PD_E2_0022.wav,-9.45879164006712
data3_audio,PD_E1_0111.wav,-36.95964022143435
data3_audio,PD_E2_0032.wav,-30.836566629198703
data3_audio,PD_E2_0027.wav,-35.63652893767894
data3_audio,PD_E2_0024.wav,-9.370738903302827
data3_audio,PD_E2_0028.wav,-38.680642408472586
data3_audio,PD_E2_0006.wav,-32.888953028439694
data3_audio,PD_E1_0079.wav,-29.59162838470788
data3_audio,PD_E2_0047.wav,-22.228051229373136
data3_audio,PD_E2_0058.wav,-16.845543866346862
data3_audio,PD_E2_0044.wav,-38.98093098582959
data3_audio,PD_E2_0043.wav,-36.349254255533836
data3_audio,PD_E2_0037.wav,-34.76436034130316
data3_audio,PD_E2_0039.wav,-26.03996371224359
data3_audio,PD_E2_0042.wav,-33.95914043364771
data3_audio,PD_E2_0033.wav,-28.765918768279324
data3_audio,PD_E2_0040.wav,-31.640456750745305
data3_audio,PD_E2_0038.wav,-35.46533937738005
data3_audio,PD_E2_0041.wav,-21.651196961159545
data3_audio,PD_E2_0046.wav,-23.890874106355014
data3_audio,PD_E2_0035.wav,-37.16479751928537
data3_audio,PD_E3_0029.wav,-40.80758159695266
data3_audio,PD_E2_0111.wav,-37.56538057731744
data3_audio,PD_E3_0017.wav,-36.57884884466352
data3_audio,PD_E2_0067.wav,-40.9753512842701
data3_audio,PD_E3_0022.wav,-29.277881241846135
data3_audio,PD_E3_0004.wav,-9.81946386962845
data3_audio,PD_E3_0012.wav,-9.801289385661885
data3_audio,PD_E3_0024.wav,-42.161489628914474
data3_audio,PD_E3_0027.wav,-35.46680691384905
data3_audio,PD_E3_0020.wav,-37.47071355368003
data3_audio,PD_E3_0008.wav,-9.720266443132475
data3_audio,PD_E3_0026.wav,-25.933914807338635
data3_audio,PD_E3_0032.wav,-32.227566196410336
data3_audio,PD_E3_0023.wav,-30.981059917157797
data3_audio,PD_E3_0011.wav,-9.631857671036673
data3_audio,PD_E2_0077.wav,-10.032547384024104
data3_audio,PD_E3_0030.wav,-35.240515736102296
data3_audio,PD_E3_0015.wav,-31.487568756661673
data3_audio,PD_E2_0079.wav,-9.645459221060797
data3_audio,PD_E3_0028.wav,-39.21408068340983
data3_audio,PD_E2_0113.wav,-35.419128013599234
data3_audio,PD_E3_0031.wav,-37.09983006890138
data3_audio,PD_E2_0115.wav,-28.40016690020915
data3_audio,PD_E3_0019.wav,-38.758495236349226
data3_audio,PD_E3_0025.wav,-38.806959579402516
data3_audio,PD_E3_0033.wav,-30.923822342032008
data3_audio,PD_E3_0018.wav,-42.7282950039447
data3_audio,PD_E2_0070.wav,-33.29830524030765
data3_audio,PD_I1_0008.wav,-28.886493922443222
data3_audio,PD_I1_0006.wav,-31.97302605474662
data3_audio,PD_I1_0004.wav,-31.8965303718968
data3_audio,PD_I1_0010.wav,-27.965177056426423
data3_audio,PD_I1_0011.wav,-27.54575492612308
data3_audio,PD_I1_0020.wav,-40.55338168488464
data3_audio,PD_I1_0033.wav,-32.15925483928177
data3_audio,PD_I1_0015.wav,-32.39483172622017
data3_audio,PD_I1_0027.wav,-34.04751557771355
data3_audio,PD_I1_0023.wav,-39.31081937808291
data3_audio,PD_I1_0022.wav,-29.538471141674275
data3_audio,PD_I1_0028.wav,-37.31749996833873
data3_audio,PD_I1_0024.wav,-43.216635327119505
data3_audio,PD_I1_0030.wav,-38.00984939194411
data3_audio,PD_I1_0026.wav,-31.37358119182776
data3_audio,PD_I1_0014.wav,-41.96430900151191
data3_audio,PD_I1_0017.wav,-35.82454317135123
data3_audio,PD_I1_0031.wav,-36.95546104289154
data3_audio,PD_I1_0035.wav,-35.11874940363989
data3_audio,PD_I1_0018.wav,-41.045011861633895
data3_audio,PD_I1_0012.wav,-37.83077675928903
data3_audio,PD_I1_0016.wav,-31.85057359330094
data3_audio,PD_I1_0029.wav,-41.63197518273511
data3_audio,PD_I1_0032.wav,-32.51838242057914
data3_audio,PD_I1_0037.wav,-33.09111627446468
data3_audio,PD_I1_0021.wav,-31.56623796167563
data3_audio,PD_I1_0009.wav,-31.095338303596424
data3_audio,PD_I1_0025.wav,-36.612753663475324
data3_audio,PD_I1_0013.wav,-30.781248860646176
data3_audio,PD_I1_0019.wav,-40.22512977900781
data3_audio,PD_I1_0040.wav,-32.20978326717054
data3_audio,PD_I1_0077.wav,-36.269736680449455
data3_audio,PD_I1_0066.wav,-33.35381856254218
data3_audio,PD_I1_0046.wav,-29.820809942555822
data3_audio,PD_I1_0067.wav,-38.590149960126006
data3_audio,PD_I1_0042.wav,-33.98805415511923
data3_audio,PD_I1_0079.wav,-30.35917216827512
data3_audio,PD_I1_0038.wav,-35.18330370530475
data3_audio,PD_I1_0047.wav,-27.23811290622667
data3_audio,PD_I1_0109.wav,-31.82363690726729
data3_audio,PD_I1_0044.wav,-37.16913211346953
data3_audio,PD_I1_0113.wav,-38.546621554614795
data3_audio,PD_I1_0043.wav,-38.13499256726695
data3_audio,PD_I1_0039.wav,-27.965664026028907
data3_audio,PD_I1_0070.wav,-38.822654267599034
data3_audio,PD_I1_0058.wav,-20.51688530053629
data3_audio,PD_I1_0078.wav,-50.605699253784394
data3_audio,PD_I1_0041.wav,-22.022610429034703
data3_audio,PD_I2_0028.wav,-36.69228671343639
data3_audio,PD_I2_0015.wav,-32.99349327517175
data3_audio,PD_I2_0017.wav,-34.317450028628926
data3_audio,PD_I2_0008.wav,-29.990659526946356
data3_audio,PD_I2_0027.wav,-34.231774174601746
data3_audio,PD_I2_0014.wav,-41.730441031512036
data3_audio,PD_I2_0006.wav,-31.185811588605535
data3_audio,PD_I2_0021.wav,-33.552999589494824
data3_audio,PD_I2_0037.wav,-33.136029851206565
data3_audio,PD_I2_0009.wav,-28.877515500948093
data3_audio,PD_I2_0025.wav,-38.140840486023684
data3_audio,PD_I2_0019.wav,-39.240710855257895
data3_audio,PD_I2_0031.wav,-36.898527082882694
data3_audio,PD_I2_0011.wav,-30.32346843502682
data3_audio,PD_I2_0032.wav,-34.4003434607625
data3_audio,PD_I2_0016.wav,-31.595989140568374
data3_audio,PD_I2_0026.wav,-30.981290104414168
data3_audio,PD_I2_0035.wav,-36.761513216763795
data3_audio,PD_I1_0115.wav,-28.01625414420553
data3_audio,PD_I2_0022.wav,-29.424377059591265
data3_audio,PD_I2_0030.wav,-37.91135885942309
data3_audio,PD_I2_0024.wav,-36.06444632226377
data3_audio,PD_I2_0012.wav,-40.04915561898964
data3_audio,PD_I2_0029.wav,-41.250911240042754
data3_audio,PD_I2_0013.wav,-32.61270019011277
data3_audio,PD_I2_0020.wav,-41.51083847689556
data3_audio,PD_I2_0033.wav,-33.36525417498798
data3_audio,PD_I2_0018.wav,-40.674656542703936
data3_audio,PD_I2_0023.wav,-30.630881972804566
data3_audio,PD_I1_0111.wav,-37.727330607871615
data3_audio,PD_I2_0010.wav,-28.049955341255004
data3_audio,PD_I2_0039.wav,-28.16243908407212
data3_audio,PD_I2_0067.wav,-38.408783655557386
data3_audio,PD_I2_0044.wav,-38.02333152299684
data3_audio,PD_I2_0040.wav,-31.800999094624824
data3_audio,PD_I2_0046.wav,-30.328704407008765
data3_audio,PD_I2_0043.wav,-33.753360560534404
data3_audio,PD_I2_0070.wav,-32.27293403675845
data3_audio,PD_I2_0047.wav,-26.274643625239488
data3_audio,PD_I2_0078.wav,-49.30602526644842
data3_audio,PD_I2_0038.wav,-34.41833378722307
data3_audio,PD_I2_0058.wav,-17.691592718676354
data3_audio,PD_I2_0077.wav,-29.868094693891525
data3_audio,PD_I2_0041.wav,-21.19802541810075
data3_audio,PD_I2_0066.wav,-31.459238903619006
data3_audio,PD_I2_0079.wav,-29.51593565221287
data3_audio,PD_I3_0004.wav,-31.954018678961
data3_audio,PD_I3_0026.wav,-30.6673011670614
data3_audio,PD_I3_0010.wav,-29.473101899192965
data3_audio,PD_I3_0014.wav,-41.920297338699
data3_audio,PD_I3_0006.wav,-31.60480104619162
data3_audio,PD_I3_0011.wav,-30.509757509603954
data3_audio,PD_I3_0023.wav,-31.72713595348971
data3_audio,PD_I2_0113.wav,-35.17702910722654
data3_audio,PD_I3_0024.wav,-34.831134654855916
data3_audio,PD_I3_0018.wav,-40.93654347821979
data3_audio,PD_I3_0031.wav,-39.022075821543275
data3_audio,PD_I3_0028.wav,-37.09276360522933
data3_audio,PD_I3_0016.wav,-29.031584981167537
data3_audio,PD_I3_0027.wav,-34.29119679473751
data3_audio,PD_I3_0008.wav,-30.292591887481393
data3_audio,PD_I3_0021.wav,-33.86444886959994
data3_audio,PD_I3_0020.wav,-40.758663718954175
data3_audio,PD_I3_0019.wav,-39.53969578411642
data3_audio,PD_I2_0111.wav,-37.37529433436701
data3_audio,PD_I3_0029.wav,-43.738431879686104
data3_audio,PD_I3_0022.wav,-30.23482536356536
data3_audio,PD_I3_0013.wav,-30.742088391745465
data3_audio,PD_I3_0025.wav,-37.895821809515716
data3_audio,PD_I3_0032.wav,-33.698668137315266
data3_audio,PD_I3_0007.wav,-29.409821159266134
data3_audio,PD_O1_0010.wav,-9.648580324672299
data3_audio,PD_O1_0007.wav,-10.058130560952845
data3_audio,PD_O1_0023.wav,-33.461916683999846
data3_audio,PD_O1_0020.wav,-40.43275430101084
data3_audio,PD_O1_0032.wav,-32.22159103959062
data3_audio,PD_O1_0028.wav,-41.010194867329425
data3_audio,PD_O1_0026.wav,-31.449964740927456
data3_audio,PD_O1_0029.wav,-41.594351788547385
data3_audio,PD_O1_0022.wav,-32.305276050195395
data3_audio,PD_O1_0006.wav,-32.88452729813648
data3_audio,PD_O1_0033.wav,-29.53414182861288
data3_audio,PD_O1_0031.wav,-43.69456450131642
data3_audio,PD_O1_0025.wav,-39.85811405978318
data3_audio,PD_O1_0027.wav,-35.36013802172571
data3_audio,PD_O1_0021.wav,-36.63428337949977
data3_audio,PD_O1_0015.wav,-8.710615193266054
data3_audio,PD_I3_0030.wav,-38.36245384848746
data3_audio,PD_O1_0004.wav,-34.26026531933716
data3_audio,PD_O1_0024.wav,-36.48943085656384
data3_audio,PD_O1_0009.wav,-9.460397908156699
data3_audio,PD_I3_0033.wav,-34.22673181688228
data3_audio,PD_O1_0035.wav,-36.39903199163049
data3_audio,PD_O1_0037.wav,-32.48331606574046
data3_audio,PD_O1_0030.wav,-35.56507255592291
data3_audio,PD_O1_0014.wav,-8.972313931618723
data3_audio,PD_O1_0047.wav,-26.492749790798488
data3_audio,PD_O1_0038.wav,-37.48411788298728
data3_audio,PD_O1_0077.wav,-37.26238078600412
data3_audio,PD_O1_0046.wav,-25.909442668061693
data3_audio,PD_O1_0058.wav,-20.890373520063264
data3_audio,PD_O2_0007.wav,-24.484249311115708
data3_audio,PD_O1_0039.wav,-24.467068869739425
data3_audio,PD_O1_0111.wav,-34.93368829227219
data3_audio,PD_O1_0070.wav,-33.3367524989184
data3_audio,PD_O1_0115.wav,-27.115796983584975
data3_audio,PD_O1_0078.wav,-54.02527962272197
data3_audio,PD_O1_0066.wav,-34.40536168450328
data3_audio,PD_O1_0040.wav,-34.77735577916536
data3_audio,PD_O1_0042.wav,-32.18642799758225
data3_audio,PD_O1_0041.wav,-21.996203292846648
data3_audio,PD_O1_0067.wav,-43.26598173065062
data3_audio,PD_O2_0006.wav,-32.52778423782222
data3_audio,PD_O1_0044.wav,-38.59369584734792
data3_audio,PD_O1_0079.wav,-35.03085342266414
data3_audio,PD_O1_0113.wav,-34.301045853619534
data3_audio,PD_O2_0008.wav,-28.276110299956333
data3_audio,PD_O2_0020.wav,-41.18275364278356
data3_audio,PD_O2_0009.wav,-24.585332640968968
data3_audio,PD_O2_0026.wav,-35.07714601932293
data3_audio,PD_O2_0023.wav,-33.46853021559045
data3_audio,PD_O2_0030.wav,-35.47162766314938
data3_audio,PD_O2_0010.wav,-29.800381552739463
data3_audio,PD_O2_0004.wav,-34.29486334248037
data3_audio,PD_O2_0027.wav,-35.73467618844664
data3_audio,PD_O2_0028.wav,-41.68385481245916
data3_audio,PD_O2_0013.wav,-29.99729490711344
data3_audio,PD_O2_0017.wav,-37.11572713374937
data3_audio,PD_O2_0018.wav,-39.355932756721316
data3_audio,PD_O2_0014.wav,-43.46966338271718
data3_audio,PD_O2_0029.wav,-42.868805332802616
data3_audio,PD_O2_0032.wav,-34.41531941735207
data3_audio,PD_O2_0022.wav,-30.931419463091544
data3_audio,PD_O2_0031.wav,-45.22421619189783
data3_audio,PD_O2_0012.wav,-41.134420640084954
data3_audio,PD_O2_0016.wav,-32.83869342852761
data3_audio,PD_O2_0025.wav,-40.48023257114112
data3_audio,PD_O2_0019.wav,-39.09245164464877
data3_audio,PD_O2_0011.wav,-20.06809963770823
data3_audio,PD_O2_0015.wav,-33.644185562044946
data3_audio,PD_O2_0024.wav,-38.27000471214507
data3_audio,PD_O2_0021.wav,-34.6500064014268
data3_audio,PD_O3_0004.wav,-30.93729856628893
data3_audio,PD_O2_0078.wav,-50.006099825056744
data3_audio,PD_O3_0019.wav,-38.488453734721496
data3_audio,PD_O3_0008.wav,-28.854677251865695
data3_audio,PD_O3_0013.wav,-31.45498233704929
data3_audio,PD_O3_0023.wav,-34.681121284884306
data3_audio,PD_O3_0016.wav,-30.119417508766368
data3_audio,PD_O3_0006.wav,-32.24292512668252
data3_audio,PD_O3_0011.wav,-19.507884364972924
data3_audio,PD_O3_0007.wav,-26.056367355976498
data3_audio,PD_O3_0022.wav,-32.742679189426724
data3_audio,PD_O2_0046.wav,-26.3782803127124
data3_audio,PD_O3_0020.wav,-40.89931015788574
data3_audio,PD_O2_0058.wav,-20.129592632656973
data3_audio,PD_O2_0038.wav,-36.28851762950822
data3_audio,PD_O2_0043.wav,-31.530495115100635
data3_audio,PD_O3_0014.wav,-43.456537557008026
data3_audio,PD_O2_0067.wav,-42.80240071993249
data3_audio,PD_O2_0079.wav,-32.60785032534245
data3_audio,PD_O3_0021.wav,-34.371315178069864
data3_audio,PD_O2_0047.wav,-25.857796302722058
data3_audio,PD_O2_0033.wav,-31.16189229489002
data3_audio,PD_O2_0041.wav,-22.55666367824275
data3_audio,PD_O2_0113.wav,-37.42019955938538
data3_audio,PD_O2_0077.wav,-31.681234929950858
data3_audio,PD_O3_0017.wav,-35.59128185886827
data3_audio,PD_O3_0018.wav,-39.47733033356154
data3_audio,PD_O2_0066.wav,-35.02771790012733
data3_audio,PD_O3_0012.wav,-42.02877442927652
data3_audio,PD_O2_0037.wav,-36.726229249558905
data3_audio,PD_O2_0070.wav,-32.937279812080845
data3_audio,PD_O2_0039.wav,-24.343164085660042
data3_audio,PD_O2_0044.wav,-40.30098062591764
data3_audio,PD_O3_0010.wav,-30.85160356006667
data3_audio,PD_O2_0111.wav,-34.88718297958067
data3_audio,PD_O3_0031.wav,-44.05485822605206
data3_audio,PD_O3_0030.wav,-35.66368911869043
data3_audio,PD_O3_0029.wav,-40.22758297476737
data3_audio,PD_O3_0024.wav,-37.66233334417004
data3_audio,PD_O3_0028.wav,-42.28948421657514
data3_audio,PD_O3_0033.wav,-29.925204798756628
data3_audio,PD_O3_0025.wav,-40.843907626265405
data3_audio,PD_O3_0027.wav,-36.104655692185474
data3_audio,PD_O3_0026.wav,-32.9423856683979
data3_audio,PD_O3_0032.wav,-35.171492398494316
data3_audio,PD_U1_0011.wav,-23.66717245764256
data3_audio,PD_U1_0014.wav,-42.27150225880746
data3_audio,PD_U1_0018.wav,-36.72844271079152
data3_audio,PD_U1_0017.wav,-35.080544702274146
data3_audio,PD_U1_0021.wav,-30.33851091531208
data3_audio,PD_U1_0019.wav,-38.63143721703639
data3_audio,PD_U1_0008.wav,-28.90742446693987
data3_audio,PD_U1_0009.wav,-30.040676228423866
data3_audio,PD_U1_0004.wav,-31.1390028507303
data3_audio,PD_U1_0012.wav,-39.12596506003684
data3_audio,PD_U1_0007.wav,-27.47567871921915
data3_audio,PD_U1_0013.wav,-31.863257523441643
data3_audio,PD_U1_0016.wav,-30.660042674018804
data3_audio,PD_U1_0010.wav,-27.546785241296597
data3_audio,PD_U1_0015.wav,-34.37912412412045
data3_audio,PD_U1_0038.wav,-36.83535625817615
data3_audio,PD_U2_0111.wav,-35.91581498605517
data3_audio,PD_U3_0109.wav,-28.420036470886362
data3_audio,PD_U1_0115.wav,-30.138387594758495
data3_audio,HC_A1_0122.wav,-44.25954829865407
data3_audio,PD_U1_0043.wav,-30.945012837920988
data3_audio,PD_U1_0033.wav,-33.71878349318605
data3_audio,HC_A1_0128.wav,-36.79812116241656
data3_audio,PD_U1_0047.wav,-28.240961104215348
data3_audio,PD_U1_0026.wav,-34.61920059436302
data3_audio,PD_U2_0113.wav,-35.261958027754694
data3_audio,PD_U1_0035.wav,-38.60091458377309
data3_audio,PD_U1_0032.wav,-33.23719951198519
data3_audio,PD_U1_0027.wav,-33.408873561113666
data3_audio,PD_U1_0029.wav,-40.65960693863895
data3_audio,PD_U1_0111.wav,-35.134238655642655
data3_audio,PD_U1_0041.wav,-23.09966863483843
data3_audio,PD_U1_0028.wav,-38.699016382609415
data3_audio,PD_U1_0025.wav,-38.24489634492019
data3_audio,PD_U1_0023.wav,-34.226951007526026
data3_audio,PD_U1_0031.wav,-41.61949136007325
data3_audio,PD_U1_0037.wav,-33.0710677023741
data3_audio,PD_U1_0040.wav,-36.52046582674415
data3_audio,PD_U1_0030.wav,-34.78524005404216
data3_audio,PD_U1_0113.wav,-33.73389166369665
data3_audio,PD_U1_0046.wav,-27.15588734987983
data3_audio,PD_U1_0117.wav,-36.2237760171993
data3_audio,PD_U1_0044.wav,-38.8150801204998
data3_audio,PD_U1_0024.wav,-36.106303541421305
data3_audio,PD_U1_0058.wav,-22.583768801805164
data3_audio,PD_U1_0022.wav,-33.28786541473842
data3_audio,PD_U1_0042.wav,-30.387536116979113
data3_audio,PD_U1_0039.wav,-23.865053251798802
data3_audio,PD_U2_0115.wav,-28.694651798726973
data3_audio,PD_U1_0066.wav,-34.48117831964287
data3_audio,PD_U1_0067.wav,-41.072743468991106
data3_audio,HC_A1_0142.wav,-25.117304779229322
data3_audio,HC_A2_0128.wav,-30.973754028394172
data3_audio,HC_E1_0136.wav,-30.973182655364326
data3_audio,HC_A1_0131.wav,-16.574570835704094
data3_audio,HC_E1_0122.wav,-39.26073744098501
data3_audio,HC_A2_0036.wav,-33.54482428301264
data3_audio,HC_E1_0128.wav,-33.19679790979274
data3_audio,HC_A2_0122.wav,-40.576099057651604
data3_audio,HC_A1_0137.wav,-34.558985680204984
data3_audio,HC_A1_0136.wav,-35.04704628535192
data3_audio,HC_E1_0133.wav,-31.78969755684936
data3_audio,HC_E1_0130.wav,-23.6578418915352
data3_audio,HC_A1_0133.wav,-36.16558893457418
data3_audio,HC_A2_0136.wav,-36.48366517505875
data3_audio,HC_E2_0036.wav,-32.91700935152877
data3_audio,HC_E2_0034.wav,-30.93604992398765
data3_audio,HC_E2_0136.wav,-37.81073476119755
data3_audio,HC_E1_0142.wav,-25.63754221344749
data3_audio,HC_E1_0137.wav,-32.83824055740759
data3_audio,HC_E2_0143.wav,-34.261531742137244
data3_audio,HC_E2_0122.wav,-38.55965282095818
data3_audio,HC_E2_0128.wav,-28.478329958732274
data3_audio,HC_I1_0128.wav,-30.169952887101953
data3_audio,HC_I1_0143.wav,-37.4920160952761
data3_audio,HC_I1_0130.wav,-21.830306127658726
data3_audio,HC_I1_0137.wav,-32.66909366221098
data3_audio,HC_I1_0142.wav,-26.422899837658516
data3_audio,HC_I1_0036.wav,-31.89995374827905
data3_audio,HC_I1_0133.wav,-31.358618916694642
data3_audio,HC_I2_0052.wav,-37.37144245173468
data3_audio,HC_O1_0137.wav,-31.744920282640567
data3_audio,HC_I3_0034.wav,-32.05390791543965
data3_audio,HC_O1_0133.wav,-31.945904243220827
data3_audio,HC_O1_0142.wav,-24.415500216962098
data3_audio,HC_O1_0128.wav,-32.51294547255662
data3_audio,HC_O1_0036.wav,-32.860869424689895
data3_audio,HC_I2_0128.wav,-25.999109865679305
data3_audio,HC_O1_0122.wav,-34.853749010619474
data3_audio,HC_I2_0122.wav,-38.46607151659746
data3_audio,HC_O1_0034.wav,-34.17495009534483
data3_audio,HC_O2_0052.wav,-37.94140675101353
data3_audio,HC_O2_0063.wav,-27.339717812908827
data3_audio,HC_O2_0034.wav,-34.75597688150588
data3_audio,HC_U1_0129.wav,-18.293175735373627
data3_audio,HC_U1_0034.wav,-35.0298735007948
data3_audio,HC_U1_0112.wav,-42.31812871175402
data3_audio,HC_U1_0036.wav,-29.93545836709299
data3_audio,HC_U1_0051.wav,-34.86478974593314
data3_audio,PD_A1_0042.wav,-34.96275502553512
data3_audio,HC_U2_0128.wav,-30.243779773489315
data3_audio,HC_U1_0133.wav,-30.829773532285778
data3_audio,HC_U1_0137.wav,-32.74643214713534
data3_audio,HC_U1_0143.wav,-35.58333755888951
data3_audio,HC_U2_0122.wav,-34.220645604103154
data3_audio,HC_U1_0142.wav,-25.69737225463782
data3_audio,PD_E1_0042.wav,-34.31145995883221
data3_audio,PD_E2_0066.wav,-32.64782775758746
data3_audio,PD_I2_0042.wav,-33.75197119027351
data3_audio,PD_O2_0035.wav,-38.850501949887025
data3_audio,PD_O2_0042.wav,-32.61085326555816
data3_audio,HC_A1_0130.wav,-24.19500324865128
data3_audio,HC_O1_0136.wav,-32.07396338308873
data3_audio,HC_O1_0130.wav,-25.433525649303583
data3_audio,HC_I1_0136.wav,-33.94458531835663
data3_audio,HC_I2_0143.wav,-34.595762034172274
data3_audio,HC_U1_0128.wav,-24.968601831161987
data3_audio,HC_U1_0130.wav,-24.29691561105759
data3_audio,HC_O1_0084.wav,-36.5881262026935
data3_audio,HC_I2_0069.wav,-39.336723194434924
data3_audio,HC_I2_0063.wav,-11.535112744026389
data3_audio,HC_O1_0068.wav,-34.76265820104687
data3_audio,HC_I2_0084.wav,-40.08547998758233
data3_audio,HC_O1_0069.wav,-39.006365880300876
data3_audio,HC_I2_0068.wav,-32.870282880263034
data3_audio,PD_E1_0059.wav,-35.23022252171048
data3_audio,HC_A2_0084.wav,-27.65199345761931
data3_audio,PD_O1_0059.wav,-36.28896387433727
data3_audio,HC_A2_0068.wav,-28.48531994818189
data3_audio,HC_A2_0069.wav,-44.528714041470344
data3_audio,HC_A1_0068.wav,-33.340475804915116
data3_audio,HC_A1_0069.wav,-41.230776857327015
data3_audio,HC_A1_0084.wav,-42.421250680805905
data3_audio,HC_I1_0084.wav,-31.79306645270841
data3_audio,HC_I1_0068.wav,-28.376183590859696
data3_audio,HC_O2_0084.wav,-41.45236436955959
data3_audio,HC_U1_0069.wav,-39.42545896758431
data3_audio,PD_U1_0059.wav,-37.23638229865959
data3_audio,HC_U1_0068.wav,-33.87489530404502
data3_audio,PD_E2_0078.wav,-9.744279950737717
data3_audio,PD_A1_0059.wav,-36.97163128354237
data3_audio,HC_U1_0084.wav,-34.28140108681499
data3_audio,HC_E2_0068.wav,-30.607343439342955
data3_audio,HC_E2_0084.wav,-41.076747953886844
data3_audio,HC_E2_0069.wav,-39.21457759407517
data3_audio,PD_I1_0059.wav,-35.09352653039925
data3_audio,HC_O2_0069.wav,-40.820648606061674
data3_audio,HC_O2_0068.wav,-35.91578508835795
data3_audio,HC_I1_0069.wav,-39.800940199880536
data3_audio,HC_A1_0063.wav,-38.92978123787511
data3_audio,HC_A1_0087.wav,-39.47103108030687
data3_audio,HC_A1_0132.wav,-23.847759245362784
data3_audio,HC_A1_0080.wav,-32.32419971699835
data3_audio,HC_A2_0056.wav,-31.913489354694292
data3_audio,HC_A2_0082.wav,-27.59068073577809
data3_audio,HC_A2_0065.wav,-39.81598756533397
data3_audio,HC_A2_0087.wav,-40.99308354642657
data3_audio,HC_A2_0072.wav,-33.69778064695601
data3_audio,HC_A2_0144.wav,-37.213199786559294
data3_audio,HC_A2_0133.wav,-35.80640919933623
data3_audio,HC_A2_0134.wav,-27.73071887215541
data3_audio,HC_A2_0142.wav,-19.760334937909214
data3_audio,HC_A2_0131.wav,-19.654770564047876
data3_audio,HC_A2_0141.wav,-23.127492525662824
data3_audio,HC_A2_0135.wav,-37.02392438515862
data3_audio,HC_A2_0129.wav,-26.94248947471949
data3_audio,HC_A2_0130.wav,-26.146215597169142
data3_audio,HC_A2_0138.wav,-31.113999325810408
data3_audio,HC_A2_0132.wav,-17.933229627664858
data3_audio,HC_A2_0140.wav,-30.46159936128645
data3_audio,HC_E1_0132.wav,-27.35024798420578
data3_audio,HC_E1_0135.wav,-29.48062848712012
data3_audio,HC_E1_0138.wav,-28.47386412996362
data3_audio,HC_E2_0056.wav,-30.896543157988575
data3_audio,HC_E2_0138.wav,-27.666956836179413
data3_audio,HC_E2_0133.wav,-32.53620921562202
data3_audio,HC_E2_0140.wav,-29.877026112673338
data3_audio,HC_E2_0135.wav,-36.251827915080526
data3_audio,HC_E2_0141.wav,-23.20946268085694
data3_audio,HC_E2_0134.wav,-29.37380897046306
data3_audio,HC_E2_0130.wav,-24.4832946123542
data3_audio,HC_E2_0132.wav,-17.894497708096797
data3_audio,HC_E2_0142.wav,-22.30650149809724
